https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDC
1623974400,2021-06-18 00:00:00,BTC/USDC,37950.0,38194.07888395,35178.46297078,35773.49275474,9802161.29913366,267.11743627
1623888000,2021-06-17 00:00:00,BTC/USDC,38342.65746061,39550.75598114,37395.49331176,38031.34246475,15006764.74110888,387.90183187
1623801600,2021-06-16 00:00:00,BTC/USDC,40098.19056375,40487.72792539,38131.29162568,38367.20363509,19709902.89450795,501.63756785
1623715200,2021-06-15 00:00:00,BTC/USDC,40489.58497597,41299.03390512,39546.35329389,40200.0,11541497.20627178,287.11585769
1623628800,2021-06-14 00:00:00,BTC/USDC,39071.48921108,41013.09252563,38760.67472406,40519.95777376,21201254.01670399,533.49228578
1623542400,2021-06-13 00:00:00,BTC/USDC,35575.1698838,39332.2062,34784.23428426,39121.83664341,9774662.04586984,262.6372338
1623456000,2021-06-12 00:00:00,BTC/USDC,37290.71901638,37433.43949097,34663.73075819,35499.88858697,10034283.88403427,281.11292214
1623369600,2021-06-11 00:00:00,BTC/USDC,36601.94700791,37683.84324318,36000.0,37261.07551,18152879.50849418,491.1129853
1623283200,2021-06-10 00:00:00,BTC/USDC,37445.71005324,38427.1566762,35814.39907571,36626.25587769,36521189.28167312,984.64553462
1623196800,2021-06-09 00:00:00,BTC/USDC,33400.0,37560.4852,32429.13241591,37306.69852101,30548619.04829863,879.86508076
1623110400,2021-06-08 00:00:00,BTC/USDC,33499.0102848,34052.98386375,31034.36235454,33400.0,21905467.49553171,669.03095702
1623024000,2021-06-07 00:00:00,BTC/USDC,35853.49024579,36801.1762,33300.0,33579.01437999,25710683.86965761,725.96333929
1622937600,2021-06-06 00:00:00,BTC/USDC,35473.33916122,36457.64945882,35256.8122647,35825.79596689,8073883.65428442,224.44811413
1622851200,2021-06-05 00:00:00,BTC/USDC,36868.3512759,37914.8294,34846.15384615,35516.52565975,18751335.96874307,517.57483367
1622764800,2021-06-04 00:00:00,BTC/USDC,39263.54642933,39263.54642933,35603.38459509,36884.71617361,23512802.74233467,633.4750112
1622678400,2021-06-03 00:00:00,BTC/USDC,37533.55393988,39464.87627516,37204.28162561,39230.965,10706635.667581,277.65934258
1622592000,2021-06-02 00:00:00,BTC/USDC,36777.52681783,38232.02516713,35933.55725748,37563.20750471,8423471.20938856,225.8027
1622505600,2021-06-01 00:00:00,BTC/USDC,37122.11311346,37864.2088,35689.66165012,36639.54798558,14344775.0051652,392.49808702
1622419200,2021-05-31 00:00:00,BTC/USDC,35554.87256513,37501.16301133,34197.47859505,37315.82634214,17315339.47075485,477.06753031
1622332800,2021-05-30 00:00:00,BTC/USDC,34548.86744478,36500.0,33430.41724571,35663.52807656,12779870.42816943,362.29443497
1622246400,2021-05-29 00:00:00,BTC/USDC,35693.17717373,37301.88905934,33668.05980266,34601.23247464,19577572.91482479,560.28127813
1622160000,2021-05-28 00:00:00,BTC/USDC,38545.37084323,38864.73433438,34719.91614245,35676.44817018,21987120.14666174,604.4890795
1622073600,2021-05-27 00:00:00,BTC/USDC,39209.51179338,40408.44043943,37213.83236539,38484.20061766,18270844.5431588,469.10869357
1621987200,2021-05-26 00:00:00,BTC/USDC,38391.40198498,40832.59308984,37850.81728914,39253.07837634,23909792.65485962,610.05619228
1621900800,2021-05-25 00:00:00,BTC/USDC,38783.62954394,39774.10130147,36500.0,38343.33863452,17831690.86628068,468.3564016
1621814400,2021-05-24 00:00:00,BTC/USDC,34724.83980345,39944.24762351,34454.78251242,38829.71073729,22895242.5649638,615.14519137
1621728000,2021-05-23 00:00:00,BTC/USDC,37332.12146765,38271.98466759,31136.37370188,34657.49744568,44000682.5333797,1294.74063265
1621641600,2021-05-22 00:00:00,BTC/USDC,37320.15720735,38830.52303886,35268.10929928,37498.71155653,16690567.13073932,448.19821481
1621555200,2021-05-21 00:00:00,BTC/USDC,40578.0688398,42224.60925166,33528.22676753,37249.81857109,33432001.29544047,873.53716666
1621468800,2021-05-20 00:00:00,BTC/USDC,36769.82720284,42493.57674313,34960.56178444,40600.0,47743303.60869769,1217.09932901
1621382400,2021-05-19 00:00:00,BTC/USDC,42885.33100833,43556.72550837,30088.0,36743.81269772,81964199.96497984,2141.1538528
1621296000,2021-05-18 00:00:00,BTC/USDC,43702.02164953,45800.0,42300.17635003,42875.41215536,18001424.60933882,408.24139566
1621209600,2021-05-17 00:00:00,BTC/USDC,46492.62355,46596.47798255,42102.10658385,43549.1208568,31563812.45652022,717.77827946
1621123200,2021-05-16 00:00:00,BTC/USDC,46785.35854475,49784.49270865,43869.20506087,46453.56114964,16341345.51163259,349.41394367
1621036800,2021-05-15 00:00:00,BTC/USDC,49872.17183202,50672.63549807,46582.6938745,46671.62770728,10932996.96025612,225.6040804
1620950400,2021-05-14 00:00:00,BTC/USDC,49732.95620022,51576.20298162,48876.67571906,49888.38191841,13812095.32455117,274.98680916
1620864000,2021-05-13 00:00:00,BTC/USDC,49414.86965401,51386.37682157,45579.15441455,49688.9259307,22922683.68961377,464.69131694
1620777600,2021-05-12 00:00:00,BTC/USDC,56733.52417539,57982.6105831,48625.0,49695.07136404,17747671.13478678,323.38357067
1620691200,2021-05-11 00:00:00,BTC/USDC,55864.45831822,56899.99999999,54417.49273069,56730.68717709,8123731.61465804,146.16788405
1620604800,2021-05-10 00:00:00,BTC/USDC,58356.3957627,59582.38175794,53249.57443877,55815.23560761,13854574.4860204,240.16313404
1620518400,2021-05-09 00:00:00,BTC/USDC,58934.12890501,59309.95167182,56295.39455592,58280.4425685,12157815.24103727,209.79333011
1620432000,2021-05-08 00:00:00,BTC/USDC,57365.44702915,59600.0,56983.39396533,58928.94279451,19273644.32410768,327.95159648
1620345600,2021-05-07 00:00:00,BTC/USDC,56469.25741601,58684.922,55300.0,57388.25230047,7639040.34704767,134.03564869
1620259200,2021-05-06 00:00:00,BTC/USDC,57486.0288442,58381.06405839,55278.23820029,56348.80887078,14797814.66987154,260.27950711
1620172800,2021-05-05 00:00:00,BTC/USDC,53056.55864704,57969.10446156,52980.0131018,57475.72617517,12233239.32493062,217.84555963
1620086400,2021-05-04 00:00:00,BTC/USDC,57240.30909731,57240.30909731,53100.0,53238.0355102,18489535.25737736,336.58046301
1620000000,2021-05-03 00:00:00,BTC/USDC,56622.52094117,58975.50286726,56520.48326558,57208.55062474,6377225.13503593,110.23251908
1619913600,2021-05-02 00:00:00,BTC/USDC,57860.47483634,57916.26206869,56100.0,56590.94023124,2312212.03716509,40.66734268
1619827200,2021-05-01 00:00:00,BTC/USDC,57718.9824513,58496.58107427,57055.15711738,57843.03032114,6848275.77683859,118.35100017
1619740800,2021-04-30 00:00:00,BTC/USDC,53536.83051344,57984.31009459,53088.76099938,57869.59148996,9664650.572859,173.96035783
1619654400,2021-04-29 00:00:00,BTC/USDC,54896.91729437,55194.18095,52400.38333261,53574.65155804,7278487.82782359,135.29425127
1619568000,2021-04-28 00:00:00,BTC/USDC,55109.48986719,56467.87268142,53888.72774644,54887.52704793,14343333.6861732,261.29850236
1619481600,2021-04-27 00:00:00,BTC/USDC,54048.19621913,55478.18057459,53321.50410631,55072.62194699,19936407.37404922,365.53219703
1619395200,2021-04-26 00:00:00,BTC/USDC,49128.29430265,54384.73375,48867.34693877,54057.16582952,20694212.48320333,390.47969738
1619308800,2021-04-25 00:00:00,BTC/USDC,50122.50726505,50572.53489825,47045.28756154,49043.29287563,6352912.85332206,128.73265299
1619222400,2021-04-24 00:00:00,BTC/USDC,51167.21322517,51199.0,48757.51745672,50048.18978096,8181056.87444997,163.68752976
1619136000,2021-04-23 00:00:00,BTC/USDC,51605.01922195,52102.60548256,47422.71653172,51146.94495,23848620.91967549,480.11303929
1619049600,2021-04-22 00:00:00,BTC/USDC,53819.92280141,55542.04372755,50480.21938512,51737.83370053,29857906.79556955,559.40569891
1618963200,2021-04-21 00:00:00,BTC/USDC,56457.59552315,56774.07021011,53649.31596219,53788.71083785,8534393.45288878,154.1680419
1618876800,2021-04-20 00:00:00,BTC/USDC,55750.27910265,57094.85036258,53411.97897517,56501.27187893,12997861.71925704,234.91816686
1618790400,2021-04-19 00:00:00,BTC/USDC,56281.67714621,57582.46718505,54257.84660871,55680.92032798,11796015.56770993,209.59006758
1618704000,2021-04-18 00:00:00,BTC/USDC,60053.6318892,60373.44640196,50326.16585478,56286.02344169,29047064.79631456,523.15765362
1618617600,2021-04-17 00:00:00,BTC/USDC,61474.77001101,62550.70086395,59700.77340616,60071.78761503,9089581.22750253,148.58443261
1618531200,2021-04-16 00:00:00,BTC/USDC,63317.03730268,63564.20698999,60003.00172925,61450.0,20076593.05451167,326.39562045
1618444800,2021-04-15 00:00:00,BTC/USDC,63052.1356733,63793.66559743,62034.69630721,63259.47643024,8827630.12633025,140.4411799
1618358400,2021-04-14 00:00:00,BTC/USDC,63619.6087571,64949.0,61300.55840685,63034.68380712,23128523.97542742,364.02774762
1618272000,2021-04-13 00:00:00,BTC/USDC,59839.85389523,63750.9459841,59790.75493214,63549.69883294,15884080.27594351,255.08657508
1618185600,2021-04-12 00:00:00,BTC/USDC,59972.3737507,61220.62587563,59400.83240629,59837.60491784,14097059.28928072,234.35447931
1618099200,2021-04-11 00:00:00,BTC/USDC,59832.95410446,60670.68918217,59185.72315648,59953.26546744,10811868.09028198,180.95692581
1618012800,2021-04-10 00:00:00,BTC/USDC,58118.76325131,61226.43560108,57892.67776078,59718.35452643,19927042.38463136,332.1841052
1617926400,2021-04-09 00:00:00,BTC/USDC,58067.19323042,58859.20685209,57669.45684825,58079.73546341,7135952.21456165,122.44254631
1617840000,2021-04-08 00:00:00,BTC/USDC,55933.59840964,58139.67717328,55698.8247503,58070.53286102,16500063.02627699,290.28427345
1617753600,2021-04-07 00:00:00,BTC/USDC,58008.55537686,58617.24797161,55447.57354644,55907.75416022,14461079.46729426,255.1695605
1617667200,2021-04-06 00:00:00,BTC/USDC,59139.98741595,59447.11063265,57367.65080295,57998.55269174,10409567.28487895,178.36875901
1617580800,2021-04-05 00:00:00,BTC/USDC,58267.68433179,59239.33708744,56821.7071234,59100.0,5271493.79533216,90.58044578
1617494400,2021-04-04 00:00:00,BTC/USDC,56966.35582882,58470.70400569,56500.0,58234.22194822,5202278.43470385,90.46534566
1617408000,2021-04-03 00:00:00,BTC/USDC,59010.98578521,59791.78870657,56952.0,57091.39728361,5433215.07515653,92.52835963
1617321600,2021-04-02 00:00:00,BTC/USDC,58761.44564557,60117.60430238,58455.68547247,58979.26315556,9374989.99011779,158.20589991
1617235200,2021-04-01 00:00:00,BTC/USDC,58783.64227368,59432.55210495,57923.49190137,58718.78439528,10018347.96885358,170.13455738
1617148800,2021-03-31 00:00:00,BTC/USDC,58743.36797317,59792.33751372,56893.1541582,58810.18437011,14227225.87858571,242.55625158
1617062400,2021-03-30 00:00:00,BTC/USDC,57599.86984493,59367.79922638,57032.46575249,58729.50204454,10163892.59673887,174.57438105
1616976000,2021-03-29 00:00:00,BTC/USDC,55785.32473263,58385.26262325,54898.76515782,57602.43533306,16967890.59096983,297.43361037
1616889600,2021-03-28 00:00:00,BTC/USDC,55891.3106008,56532.55110445,54700.074406,55751.43533234,5791452.8521423,104.14617023
1616803200,2021-03-27 00:00:00,BTC/USDC,55069.01465727,56557.70334906,53934.32271415,55855.97906701,8847120.21474076,160.48157453
1616716800,2021-03-26 00:00:00,BTC/USDC,51414.9025628,55099.00961307,51414.9025628,55070.48509658,20628126.69802421,389.25455201
1616630400,2021-03-25 00:00:00,BTC/USDC,52264.90172709,53223.04626493,50345.84628278,51363.53902378,17921098.73667141,345.55788428
1616544000,2021-03-24 00:00:00,BTC/USDC,54311.91901164,57217.9573028,51663.16783924,52284.89320834,39173831.45882874,710.00843982
1616457600,2021-03-23 00:00:00,BTC/USDC,54083.39594271,55831.1893916,52980.21092798,54367.37248002,9660496.45075593,177.66314723
1616371200,2021-03-22 00:00:00,BTC/USDC,57433.27468741,58420.30090692,53752.63020437,54098.42,22199099.77815921,392.39690062
1616284800,2021-03-21 00:00:00,BTC/USDC,58043.73886922,58604.53393028,55517.75021643,57359.60033112,15407808.91991569,269.29707764
1616198400,2021-03-20 00:00:00,BTC/USDC,57990.84367546,59873.43240118,57848.8600953,58041.62391987,17597085.67267065,298.62087425
1616112000,2021-03-19 00:00:00,BTC/USDC,57614.50987759,59457.66973036,56274.94443389,58077.05216874,18330931.90386635,314.29123271
1616025600,2021-03-18 00:00:00,BTC/USDC,58991.80155172,60092.66936335,56998.62,57669.06635225,15361499.89328553,261.87428744
1615939200,2021-03-17 00:00:00,BTC/USDC,56923.86842698,58990.0813926,54179.92547411,58938.69310822,20828755.39803204,370.99795071
1615852800,2021-03-16 00:00:00,BTC/USDC,55606.2306095,56933.48251944,53234.91930792,56933.48251944,29602756.11865195,537.41881055
1615766400,2021-03-15 00:00:00,BTC/USDC,59049.68399866,60598.0,54660.0,55600.0,17245156.09181337,296.34504713
1615680000,2021-03-14 00:00:00,BTC/USDC,61136.20125746,61600.0,59000.0,59000.0,16177342.95632658,267.44689242
1615593600,2021-03-13 00:00:00,BTC/USDC,57210.26795119,61764.40321209,56100.00001,61150.27141468,18142609.041993,304.30963946
1615507200,2021-03-12 00:00:00,BTC/USDC,57941.23159492,58068.27240186,55052.75356326,57272.73557185,16114373.87321412,284.35894906
1615420800,2021-03-11 00:00:00,BTC/USDC,55948.58896733,58144.90421047,54301.63794249,57744.27005562,14871591.66073774,263.8228619
1615334400,2021-03-10 00:00:00,BTC/USDC,54950.0,57370.04200538,53035.3577884,55992.8822918,22026004.69842884,396.25618124
1615248000,2021-03-09 00:00:00,BTC/USDC,52415.58282681,54914.17260825,51897.95918367,54868.07340166,19558285.20553943,363.52089131
1615161600,2021-03-08 00:00:00,BTC/USDC,51038.9824884,52387.75510204,49328.99709153,52387.75510204,16177211.86700244,318.56752272
1615075200,2021-03-07 00:00:00,BTC/USDC,48959.18367346,51469.3877551,48959.18367346,51000.88804784,16693025.37086199,331.18515229
1614988800,2021-03-06 00:00:00,BTC/USDC,48836.73469387,49181.23981357,47150.50950566,48905.38545131,9199396.90117646,190.51334644
1614902400,2021-03-05 00:00:00,BTC/USDC,48332.95748441,49428.94375841,46289.42575764,48728.55706129,14304605.75527811,299.31644857
1614816000,2021-03-04 00:00:00,BTC/USDC,50362.57142856,51765.39467186,47509.369883,48348.01763411,14802800.57410162,298.55580512
1614729600,2021-03-03 00:00:00,BTC/USDC,48408.1632653,52632.65306122,48169.11752426,50367.34693877,19536026.13688438,386.22729984
1614643200,2021-03-02 00:00:00,BTC/USDC,49596.1092,50231.89761489,47085.17121346,48469.3877551,26175320.39227462,537.12649231
1614556800,2021-03-01 00:00:00,BTC/USDC,45268.24140146,49795.76654454,45053.32112717,49632.65306122,26472413.43492734,557.85854537
1614470400,2021-02-28 00:00:00,BTC/USDC,46156.98592325,46622.84810469,43028.6439304,45212.40530243,36982202.78411561,823.05308921
1614384000,2021-02-27 00:00:00,BTC/USDC,46317.34587932,48352.02040816,45050.95725374,46152.83203377,20281054.44524476,431.76996006
1614297600,2021-02-26 00:00:00,BTC/USDC,47021.56332556,48459.85388344,44172.99324859,46278.87142624,28734908.29912702,618.63740226
1614211200,2021-02-25 00:00:00,BTC/USDC,49755.10204079,52060.86578109,46711.85043576,47061.22448979,55157755.36531662,1100.9021663
1614124800,2021-02-24 00:00:00,BTC/USDC,48901.73970639,51391.29082986,47010.0,49704.39971181,14805227.20466468,300.29867252
1614038400,2021-02-23 00:00:00,BTC/USDC,54133.28600412,54182.99431286,44999.99997997,48900.0,30793301.52206463,630.44046149
1613952000,2021-02-22 00:00:00,BTC/USDC,57510.6761777,57544.88528572,47616.21,54138.60506944,25165517.56346503,462.23434937
1613865600,2021-02-21 00:00:00,BTC/USDC,55935.62233401,58334.1798078,55544.80252422,57507.33600482,26245521.02863611,460.36437874
1613779200,2021-02-20 00:00:00,BTC/USDC,55906.4824149,57528.02642819,53956.26021515,55948.81584961,23835278.79279638,423.3497582
1613692800,2021-02-19 00:00:00,BTC/USDC,51571.42857142,56336.68894044,50755.56729542,55885.52166527,28234744.86292249,533.75465673
1613606400,2021-02-18 00:00:00,BTC/USDC,52173.13466137,52516.59543747,50900.0,51632.16798224,21261848.288034,410.3785814
1613520000,2021-02-17 00:00:00,BTC/USDC,49163.64135857,52574.21814326,48938.36147018,52164.26132532,31328038.97657311,616.34574956
1613433600,2021-02-16 00:00:00,BTC/USDC,47932.7513743,50505.0,47063.529,49116.44453936,15379556.61119307,314.05317847
1613347200,2021-02-15 00:00:00,BTC/USDC,48668.7212288,49009.48398651,45800.111111,47933.15656027,17811608.19610576,374.16055339
1613260800,2021-02-14 00:00:00,BTC/USDC,47269.38529649,49579.0472757,47071.38004322,48748.86061997,21806691.27910868,449.72714662
1613174400,2021-02-13 00:00:00,BTC/USDC,47438.3834532,48175.63460677,46289.42575764,47171.36773256,12571078.23120241,265.20529857
1613088000,2021-02-12 00:00:00,BTC/USDC,48003.20693769,48988.29825858,46147.43668832,47395.97531105,25599576.40543934,537.86519278
1613001600,2021-02-11 00:00:00,BTC/USDC,44834.31084337,48657.09674086,44012.22166478,47987.9051391,33577688.18036232,722.83960283
1612915200,2021-02-10 00:00:00,BTC/USDC,46540.46811627,47400.05528083,43736.10355321,44830.64137302,17045031.55759788,372.47054278
1612828800,2021-02-09 00:00:00,BTC/USDC,46414.03004594,48207.42895551,45000.0,46535.31393269,37915182.13447138,812.56836414
1612742400,2021-02-08 00:00:00,BTC/USDC,38879.49498657,46580.0,38057.1726852,46432.05566672,34959259.32591246,841.03566061
1612656000,2021-02-07 00:00:00,BTC/USDC,39269.8843138,39743.49601246,37400.0,38946.37936005,14446926.75358315,372.65615751
1612569600,2021-02-06 00:00:00,BTC/USDC,38337.48574636,40970.0,38213.36260712,39265.30612244,23138031.26331469,582.44215954
1612483200,2021-02-05 00:00:00,BTC/USDC,36992.65179333,38348.08298722,36645.82904749,38329.07100185,6502995.02971312,172.60827091
1612396800,2021-02-04 00:00:00,BTC/USDC,37700.0,38742.35154707,36200.0,37001.40719991,7389483.67808122,196.56200678
1612310400,2021-02-03 00:00:00,BTC/USDC,35515.28222048,37698.98465822,35410.90577099,37698.98465822,8623925.35712023,235.21755746
1612224000,2021-02-02 00:00:00,BTC/USDC,33500.0,35989.0,33469.3877551,35510.20408163,9082068.72907663,261.48995198
1612137600,2021-02-01 00:00:00,BTC/USDC,33064.270071,34700.0,32333.05555555,33578.38741863,6933455.52169928,205.28818816
1612051200,2021-01-31 00:00:00,BTC/USDC,34333.35696268,34367.34693877,32200.00000001,33124.44866905,5513949.64696278,165.7634683
1611964800,2021-01-30 00:00:00,BTC/USDC,34329.05700428,34938.59018038,32871.0,34332.37517253,7472341.08228067,220.04477367
1611878400,2021-01-29 00:00:00,BTC/USDC,33469.3877551,38614.75,32000.0,34285.71428571,22406871.14351584,628.43254825
1611792000,2021-01-28 00:00:00,BTC/USDC,30466.29853363,33849.97295679,29900.0,33438.46028898,7530069.38096878,236.1627415
1611705600,2021-01-27 00:00:00,BTC/USDC,32505.23022937,32545.487934,29250.00000002,30346.89498552,11648060.01463906,376.14911316
1611619200,2021-01-26 00:00:00,BTC/USDC,32207.80597688,32927.22222222,30868.50016169,32499.8548171,8274235.27479396,259.05091446
1611532800,2021-01-25 00:00:00,BTC/USDC,32266.59696604,34857.14285714,31938.50990166,32299.22110392,12982852.49665645,387.00187346
1611446400,2021-01-24 00:00:00,BTC/USDC,32100.0,33115.96723627,30960.0,32280.40130164,8370396.95374041,259.97852444
1611360000,2021-01-23 00:00:00,BTC/USDC,32979.59183673,33469.28775507,31439.99196282,32057.06711058,9092175.89868318,281.7479814
1611273600,2021-01-22 00:00:00,BTC/USDC,30810.61468873,33800.0,28826.53061224,33061.22448979,15015369.70722238,482.52877648
1611187200,2021-01-21 00:00:00,BTC/USDC,35591.83673469,35591.83673469,30058.00509704,30840.94594384,18963084.03417459,581.42877143
1611100800,2021-01-20 00:00:00,BTC/USDC,35881.14130298,36402.39730217,33408.0,35481.82307451,10194958.73674097,290.28499889
1611014400,2021-01-19 00:00:00,BTC/USDC,36637.54378545,37873.0,35900.0,35958.91279824,16373357.61890699,443.8723241
1610928000,2021-01-18 00:00:00,BTC/USDC,35816.1256894,37428.57142857,34740.08267786,36582.05588237,14797191.71378112,410.38797482
1610841600,2021-01-17 00:00:00,BTC/USDC,36000.0,36854.61458172,33851.37011788,35789.00196901,12871874.7881161,362.01358392
1610755200,2021-01-16 00:00:00,BTC/USDC,36790.95221959,37950.75549727,35428.57142857,35999.99999999,10046510.97717801,273.2273449
1610668800,2021-01-15 00:00:00,BTC/USDC,39146.41572448,39644.0,34400.00000001,36804.66404303,13599099.29312502,366.61067124
1610582400,2021-01-14 00:00:00,BTC/USDC,37391.52783345,40086.01103204,36800.26071129,39124.5881235,16756447.63887104,436.85042545
1610496000,2021-01-13 00:00:00,BTC/USDC,33887.572802,37790.46293313,32336.19789737,37377.55100539,25236458.62889275,731.06088661
1610409600,2021-01-12 00:00:00,BTC/USDC,35420.92506715,36610.38500533,32512.11799527,34000.0,19579860.91957518,561.58692088
1610323200,2021-01-11 00:00:00,BTC/USDC,38213.2677972,38234.36009251,30400.0,35485.06203942,27791543.9161375,815.35888679
1610236800,2021-01-10 00:00:00,BTC/USDC,40241.87457079,41417.71455866,35000.0,38214.28571428,28662936.86237219,733.20733228
1610150400,2021-01-09 00:00:00,BTC/USDC,40623.81684445,41414.0,38793.28938614,40217.52766103,16293139.79944059,404.42343577
1610064000,2021-01-08 00:00:00,BTC/USDC,39540.57135122,41920.30248903,36578.24906785,40619.85803698,16208383.72646075,409.97125281
1609977600,2021-01-07 00:00:00,BTC/USDC,36946.19898978,40430.98161805,36346.93877551,39477.39725137,23359441.63490914,613.90615552
1609891200,2021-01-06 00:00:00,BTC/USDC,34125.93113502,37020.0,33400.0,36849.04461348,21563488.6658505,614.8957663
1609804800,2021-01-05 00:00:00,BTC/USDC,32053.0,34490.85178648,29943.53929425,34055.62170558,17041945.06855826,527.45839521
1609718400,2021-01-04 00:00:00,BTC/USDC,33052.42392708,33659.75599061,28000.0,32024.81741511,13542484.36272621,430.36998892
1609632000,2021-01-03 00:00:00,BTC/USDC,32200.0,34800.0,31983.51309028,33081.63265306,13599866.01885683,405.50234043
1609545600,2021-01-02 00:00:00,BTC/USDC,29393.38973864,33300.0,29020.0,32196.18796441,14464070.68116654,461.37494268
1609459200,2021-01-01 00:00:00,BTC/USDC,28939.0162191,29688.70001267,28700.0,29382.65272153,5696429.01133565,194.69544829
1609372800,2020-12-31 00:00:00,BTC/USDC,28902.43902439,29310.3356893,27900.00000003,28980.07965266,9542848.84587402,331.60920768
1609286400,2020-12-30 00:00:00,BTC/USDC,27358.72998306,28984.65107437,27358.72998306,28846.66142703,9795032.62264911,347.41062353
1609200000,2020-12-29 00:00:00,BTC/USDC,27041.5539557,27373.51707302,25851.03426632,27348.0,6396152.01710467,240.21025374
1609113600,2020-12-28 00:00:00,BTC/USDC,26236.75613228,27450.0,26077.08428257,27020.41027342,6383700.16272393,237.00111116
1609027200,2020-12-27 00:00:00,BTC/USDC,26442.93911184,28364.1737365,25772.15553496,26234.09253547,9441135.78453901,349.02225752
1608940800,2020-12-26 00:00:00,BTC/USDC,24701.33654393,26800.0,24499.00198848,26429.20809856,7352591.26800411,289.6918786
1608854400,2020-12-25 00:00:00,BTC/USDC,23726.97260125,24756.07599163,23425.41601238,24701.7090072,7762870.54798989,321.98103426
1608768000,2020-12-24 00:00:00,BTC/USDC,23175.22503338,23770.55952705,22712.69978162,23715.81075766,4747262.98674799,204.9820244
1608681600,2020-12-23 00:00:00,BTC/USDC,23831.08168544,24100.0,22640.90275341,23225.184816,6955526.42301397,296.60974539
1608595200,2020-12-22 00:00:00,BTC/USDC,22780.17810976,23822.74505871,22389.70240002,23822.74505871,4083115.28672524,176.92421914
1608508800,2020-12-21 00:00:00,BTC/USDC,23463.90128848,24100.0,21938.50788525,22730.24394637,6343355.73906436,276.0038645
1608422400,2020-12-20 00:00:00,BTC/USDC,23858.66976593,24284.19590291,23102.40655742,23447.93357661,4226235.6494006,178.93317599
1608336000,2020-12-19 00:00:00,BTC/USDC,23142.61595247,24173.13353701,22783.04824363,23869.75002536,4686760.25276725,199.88970456
1608249600,2020-12-18 00:00:00,BTC/USDC,22767.2364264,23251.27111883,22353.99267086,23146.08675064,4099270.26868841,179.50577925
1608163200,2020-12-17 00:00:00,BTC/USDC,21366.36327546,23770.55952705,21263.97167079,22836.40001707,10186035.0846961,448.14944497
1608076800,2020-12-16 00:00:00,BTC/USDC,19447.6434674,21531.85504239,19293.10344827,21356.75803554,7026203.45372897,342.89731652
1607990400,2020-12-15 00:00:00,BTC/USDC,19290.21013557,19566.02268595,19065.53951424,19435.66570896,3410825.47672991,176.22391693
1607904000,2020-12-14 00:00:00,BTC/USDC,19113.09706188,19346.99999999,19001.55950594,19276.47060026,1471429.14391768,76.7004394
1607817600,2020-12-13 00:00:00,BTC/USDC,18837.93103448,19416.27108352,18716.7092472,19161.30350583,1774307.51467834,92.65937234
1607731200,2020-12-12 00:00:00,BTC/USDC,18072.4137931,18955.84572954,18069.11220833,18812.12733529,2234305.05381194,120.43286753
1607644800,2020-12-11 00:00:00,BTC/USDC,18262.06896551,18279.34942569,17566.0,18034.48275862,3138400.12220632,175.41600983
1607558400,2020-12-10 00:00:00,BTC/USDC,18544.42181331,18544.76416335,17919.0,18224.13793103,2128005.41642367,116.48768482
1607472000,2020-12-09 00:00:00,BTC/USDC,18300.00000001,18631.03448275,17649.74337809,18548.27586206,4511189.32045424,247.81879291
1607385600,2020-12-08 00:00:00,BTC/USDC,19192.67164804,19306.07634,18189.80962666,18325.18268398,2099310.8101171,111.39921272
1607299200,2020-12-07 00:00:00,BTC/USDC,19374.32222795,19417.24137931,18915.0,19199.42438864,1910188.46932964,99.44087912
1607212800,2020-12-06 00:00:00,BTC/USDC,19166.09087415,19422.41512053,18859.20713243,19367.8120758,1224974.8553136,63.84471849
1607126400,2020-12-05 00:00:00,BTC/USDC,18639.89313115,19159.19259045,18518.0,19159.19259045,635985.15834511,33.50216716
1607040000,2020-12-04 00:00:00,BTC/USDC,19425.52936014,19511.80690554,18585.85089999,18645.30579751,2005530.98262459,104.91545444
1606953600,2020-12-03 00:00:00,BTC/USDC,19232.06283401,19609.84584766,18879.31034482,19430.98607649,3090156.81168907,160.11823809
1606867200,2020-12-02 00:00:00,BTC/USDC,18772.7489479,19338.23330453,18339.2,19202.54133448,2796251.30708977,148.53500282
1606780800,2020-12-01 00:00:00,BTC/USDC,19696.65916655,19919.08065893,18110.74437057,18772.6383998,5681341.97526612,296.3930624
1606694400,2020-11-30 00:00:00,BTC/USDC,18224.13793103,19865.77,18224.13793103,19650.32986085,5452113.1580726,285.90722663
1606608000,2020-11-29 00:00:00,BTC/USDC,17734.49943257,18346.62975049,17552.38983268,18174.00520131,2341691.51513245,130.07550905
1606521600,2020-11-28 00:00:00,BTC/USDC,17142.85876931,17878.24006094,16872.03344528,17731.03448275,2903955.73167342,167.33929438
1606435200,2020-11-27 00:00:00,BTC/USDC,17162.15040684,17465.51724137,16427.58620693,17129.76153429,5163739.00636025,303.92096877
1606348800,2020-11-26 00:00:00,BTC/USDC,18718.65642016,18903.9211334,16212.0,17162.43656991,10864023.78097672,630.68679117
1606262400,2020-11-25 00:00:00,BTC/USDC,19193.3697837,19517.62488208,18524.65675601,18716.88274626,3800537.40260203,199.48941603
1606176000,2020-11-24 00:00:00,BTC/USDC,18390.77692939,19439.02812639,18072.4137931,19168.96551724,5422900.08633679,286.36078539
1606089600,2020-11-23 00:00:00,BTC/USDC,18465.51724136,18770.80547632,18025.0,18390.39213179,2786026.52648628,151.1072746
